"","TALHAO","PARCELA","COD_ARVORE","CAP","HT","CATEGORIA","HD","b0","b1","Rsqr","Std.Error"
"2454",3664,113,102,52,0,"Bifurcadaacima1.30",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2455",3664,113,103,52.7,20.8,"Normal",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2456",3664,113,403,56.2,21.1,"Dominante",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2457",3664,113,404,46.7,0,"Normal",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2458",3664,113,501,55,20.6,"Dominante",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2459",3664,113,502,54.3,0,"Bifurcadaacima1.30",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2460",3664,113,503,52.7,0,"Bifurcadaacima1.30",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2461",3664,113,304,48.2,0,"Bifurcadaacima1.30",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2462",3664,113,305,53.3,0,"Normal",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2463",3664,113,302,51.8,20.4,"Normal",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2464",3664,113,303,48.4,19.1,"Normal",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2465",3664,113,401,49.7,0,"Bifurcadaacima1.30",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2466",3664,113,402,55.1,0,"Bifurcadaacima1.30",20.85,3.44397097935173,-6.98503147884027,0.304916492324283,0.0269860616903208
"2467",3664,114,101,51.9,21.2,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2468",3664,114,102,54.5,22.2,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2469",3664,114,205,54.5,0,"Bifurcadaacima1.30",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2470",3664,114,301,0,0,"Falha",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2471",3664,114,302,52,21.1,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2472",3664,114,303,53.5,0,"Bifurcadaacima1.30",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2473",3664,114,304,54,21.9,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2474",3664,114,305,52.1,0,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2475",3664,114,401,53.1,0,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2476",3664,114,402,53.8,0,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2477",3664,114,403,51.8,0,"Bifurcadaacima1.30",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2478",3664,114,404,57.8,21.3,"Dominante",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2479",3664,114,501,44.4,0,"Bifurcadaacima1.30",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2480",3664,114,502,53.7,0,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2481",3664,114,503,48.7,0,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2482",3664,114,204,56.7,21.3,"Dominante",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2483",3664,114,103,50,21.1,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2484",3664,114,201,54,21.1,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2485",3664,114,202,49.2,0,"Bifurcadaacima1.30",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2486",3664,114,203,54.5,21.3,"Normal",21.3,3.17403721115874,-1.90755698920877,-0.0561429559563484,0.0186275797922936
"2487",3664,115,102,51.4,21.5,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2488",3664,115,103,49.2,21,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2489",3664,115,201,52.4,20.5,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2490",3664,115,202,51.8,21.6,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2491",3664,115,203,48.6,0,"Bifurcadaacima1.30",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2492",3664,115,204,52,0,"Bifurcadaacima1.30",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2493",3664,115,205,41.7,0,"Bifurcadaabaixo1.30",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2494",3664,115,205,23,0,"Outros Fustes",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2495",3664,115,101,54.5,21.8,"Dominante",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2496",3664,115,402,52.3,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2497",3664,115,403,50.7,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2498",3664,115,404,48.5,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2499",3664,115,405,45,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2500",3664,115,501,51,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2501",3664,115,502,43.7,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2502",3664,115,503,49.6,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2503",3664,115,304,52.8,0,"Bifurcadaacima1.30",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2504",3664,115,301,52.8,21,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2505",3664,115,302,55.7,21.9,"Dominante",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2506",3664,115,303,52.5,21.5,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2507",3664,115,401,48.9,0,"Normal",21.85,3.36758527378465,-5.12361234497278,0.139982805436847,0.0207726230163879
"2508",3664,116,101,56.5,21.6,"Dominante",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2509",3664,116,204,16.8,0,"Dominada",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2510",3664,116,301,60.4,22,"Dominante",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2511",3664,116,302,45.6,0,"Bifurcadaabaixo1.30",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2512",3664,116,302,16.8,0,"Outros Fustes",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2513",3664,116,303,48.2,0,"Bifurcadaacima1.30",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2514",3664,116,304,51.9,20.5,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2515",3664,116,305,55,21.1,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2516",3664,116,401,49.7,20.1,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2517",3664,116,402,53.2,0,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2518",3664,116,403,58.4,0,"Bifurcadaacima1.30",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2519",3664,116,404,51,0,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2520",3664,116,501,51.8,0,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2521",3664,116,502,51.3,0,"Bifurcadaacima1.30",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2522",3664,116,503,51,0,"Bifurcadaacima1.30",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2523",3664,116,102,54.8,20.9,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2524",3664,116,103,55.4,21.5,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2525",3664,116,201,54,21.3,"Normal",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2526",3664,116,202,52.3,0,"Bifurcadaacima1.30",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2527",3664,116,203,59.4,0,"Bifurcadaacima1.30",21.8,3.5348529599736,-8.41811016768207,0.888612018946361,0.00977926557290945
"2528",3664,117,102,53.2,20.9,"Dominante",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2529",3664,117,103,50.7,20.9,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2530",3664,117,201,51.6,20.6,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2531",3664,117,101,50.4,0,"Bifurcadaacima1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2532",3664,117,202,18.7,0,"Outros Fustes",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2533",3664,117,203,50.3,20,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2534",3664,117,204,50.9,19.6,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2535",3664,117,202,51.8,0,"Bifurcadaabaixo1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2536",3664,117,305,25,0,"Outros Fustes",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2537",3664,117,401,49,0,"Muita Tortuosidade",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2538",3664,117,402,51.6,0,"Bifurcadaacima1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2539",3664,117,403,51.3,0,"Bifurcadaacima1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2540",3664,117,404,45.8,0,"Bifurcadaabaixo1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2541",3664,117,404,33.8,0,"Outros Fustes",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2542",3664,117,501,50.8,20.7,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2543",3664,117,502,41.8,0,"Bifurcadaabaixo1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2544",3664,117,301,42.2,18.7,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2545",3664,117,302,57.3,0,"Bifurcadaacima1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2546",3664,117,303,53,20.1,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2547",3664,117,304,52.4,0,"Bifurcadaacima1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2548",3664,117,305,48.5,0,"Bifurcadaabaixo1.30",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2549",3664,117,502,21.5,0,"Outros Fustes",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2550",3664,117,503,52.7,0,"Normal",20.9,3.39989136225221,-6.30670106264089,0.594499897674737,0.0243996590384303
"2551",3664,118,203,44.4,0,"Bifurcadaabaixo1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2552",3664,118,205,52.4,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2553",3664,118,301,49.6,20.8,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2554",3664,118,203,37.3,0,"Outros Fustes",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2555",3664,118,204,50.5,20.6,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2556",3664,118,304,49.8,20.2,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2557",3664,118,305,40.5,17.8,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2558",3664,118,302,52.4,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2559",3664,118,303,50.8,20.1,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2560",3664,118,403,54,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2561",3664,118,404,49.3,0,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2562",3664,118,405,54.1,20.7,"Dominante",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2563",3664,118,501,50.4,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2564",3664,118,502,49,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2565",3664,118,503,50,0,"Bifurcadaabaixo1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2566",3664,118,503,26.3,0,"Outros Fustes",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2567",3664,118,401,52.5,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2568",3664,118,402,52.5,0,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2569",3664,118,101,56.5,21.3,"Dominante",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2570",3664,118,102,52,22,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2571",3664,118,103,53.8,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2572",3664,118,201,52.8,20.5,"Normal",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2573",3664,118,202,49.3,0,"Bifurcadaacima1.30",21,3.53527010525036,-8.31730357906517,0.756496118725619,0.0287598442527509
"2574",3664,119,202,35.5,0,"Dominada",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2575",3664,119,101,49.8,21.1,"Normal",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2576",3664,119,102,57.4,22.3,"Dominante",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2577",3664,119,201,50.5,0,"Bifurcadaacima1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2578",3664,119,305,0,0,"Falha",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2579",3664,119,306,46.9,0,"Bifurcadaabaixo1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2580",3664,119,306,17,0,"Outros Fustes",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2581",3664,119,401,58.2,0,"Bifurcadaacima1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2582",3664,119,402,54.8,0,"Bifurcadaacima1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2583",3664,119,403,51.2,19.9,"Normal",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2584",3664,119,203,54.3,0,"Bifurcadaacima1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2585",3664,119,204,55.9,0,"Bifurcadaacima1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2586",3664,119,205,61.2,0,"Bifurcadaacima1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2587",3664,119,301,0,0,"Falha",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2588",3664,119,302,50.5,0,"Bifurcadaacima1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2589",3664,119,303,51.6,21.7,"Normal",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2590",3664,119,304,54,20.9,"Normal",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2591",3664,119,503,47.8,0,"Normal",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2592",3664,119,404,20.5,0,"Outros Fustes",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2593",3664,119,405,54.5,20.6,"Dominante",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2594",3664,119,501,53,20.3,"Normal",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2595",3664,119,404,48.3,0,"Bifurcadaabaixo1.30",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2596",3664,119,502,51.8,20.6,"Normal",21.45,3.41253838048765,-6.25775186624881,0.0649240201919058,0.0353846817691794
"2597",3664,120,102,0,0,"Falha",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2598",3664,120,103,51.3,0,"Bifurcadaabaixo1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2599",3664,120,103,29,0,"Outros Fustes",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2600",3664,120,202,50,0,"Bifurcadaabaixo1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2601",3664,120,202,26.8,0,"Outros Fustes",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2602",3664,120,203,57.1,20.9,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2603",3664,120,201,49,20.3,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2604",3664,120,101,50.8,21,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2605",3664,120,306,52.5,0,"Bifurcadaacima1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2606",3664,120,401,43.9,0,"Bifurcadaabaixo1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2607",3664,120,401,31.8,0,"Outros Fustes",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2608",3664,120,402,51.5,0,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2609",3664,120,403,56.3,21.1,"Dominante",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2610",3664,120,404,48.4,0,"Bifurcadaabaixo1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2611",3664,120,404,19.3,0,"Outros Fustes",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2612",3664,120,204,56.4,21.3,"Dominante",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2613",3664,120,301,51.3,19.5,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2614",3664,120,302,51.3,20.1,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2615",3664,120,303,48.7,20.7,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2616",3664,120,304,47,20.1,"Normal",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2617",3664,120,305,46.3,0,"Bifurcadaacima1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2618",3664,120,502,57.1,0,"Bifurcadaacima1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2619",3664,120,503,51.3,0,"Bifurcadaacima1.30",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2620",3664,120,501,0,0,"Falha",21.2,3.25811153341446,-3.87718708968023,0.235825395840164,0.0252427559809079
"2621",3664,121,202,51,0,"Bifurcadaacima1.30",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2622",3664,121,104,51.3,0,"Bifurcadaacima1.30",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2623",3664,121,201,0,0,"Falha",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2624",3664,121,301,45,0,"Bifurcadaacima1.30",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2625",3664,121,203,45.2,20.5,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2626",3664,121,204,41,18.5,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2627",3664,121,205,51,0,"Bifurcadaacima1.30",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2628",3664,121,101,50.4,20.9,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2629",3664,121,102,49.3,20.5,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2630",3664,121,103,49.5,20,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2631",3664,121,401,50,0,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2632",3664,121,402,52.6,0,"Bifurcadaacima1.30",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2633",3664,121,403,0,0,"Falha",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2634",3664,121,404,50.9,0,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2635",3664,121,405,0,0,"Falha",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2636",3664,121,501,53.7,0,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2637",3664,121,502,56.3,0,"Bifurcadaacima1.30",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2638",3664,121,503,55.9,19.3,"Dominante",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2639",3664,121,302,55.5,20.4,"Dominante",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2640",3664,121,303,55.5,20.8,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2641",3664,121,304,48.6,0,"Bifurcadaabaixo1.30",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2642",3664,121,304,29.8,0,"Outros Fustes",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2643",3664,121,305,51.8,20.9,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2644",3664,121,306,53.6,0,"Normal",19.85,3.20259905560337,-3.14461980491177,0.158146330818987,0.0378436059196058
"2645",3664,122,203,17.2,0,"Outros Fustes",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2646",3664,122,204,47.1,0,"Bifurcadaacima1.30",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2647",3664,122,301,52.8,21,"Dominante",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2648",3664,122,302,42.2,0,"Bifurcadaabaixo1.30",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2649",3664,122,302,25.4,0,"Outros Fustes",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2650",3664,122,303,52.3,0,"Bifurcadaacima1.30",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2651",3664,122,304,52.4,20.9,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2652",3664,122,101,43.8,20.1,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2653",3664,122,102,49.6,20,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2654",3664,122,103,45.3,20.2,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2655",3664,122,201,52.6,20.9,"Dominante",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2656",3664,122,202,0,0,"Falha",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2657",3664,122,203,51.4,0,"Bifurcadaabaixo1.30",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2658",3664,122,404,52.3,0,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2659",3664,122,501,52.5,0,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2660",3664,122,502,49.8,0,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2661",3664,122,305,48,18.8,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2662",3664,122,306,50.1,20.9,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2663",3664,122,401,46.3,0,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2664",3664,122,402,52,0,"Normal",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2665",3664,122,403,44,0,"Bifurcadaabaixo1.30",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2666",3664,122,403,25.8,0,"Outros Fustes",20.95,3.28867200715549,-4.31774864001953,0.157061029752374,0.0345348170699609
"2667",3664,123,103,51.5,0,"Bifurcadaacima1.30",19.75,2.96983894837438,0.679488202766074,-0.109750385042756,0.024217441816024
"2668",3664,123,104,49.9,20.2,"Normal",19.75,2.96983894837438,0.679488202766074,-0.109750385042756,0.024217441816024
"2669",3664,123,101,48.5,20.6,"Normal",19.75,2.96983894837438,0.679488202766074,-0.109750385042756,0.024217441816024
"2670",3664,123,102,51.2,20.9,"Normal",19.75,2.96983894837438,0.679488202766074,-0.109750385042756,0.024217441816024
"2671",3664,123,302,45.8,0,"Bifurcadaabaixo1.30",19.75,2.96983894837438,0.679488202766074,-0.109750385042756,0.024217441816024
